Rk,Player,Year,Class,School,G,Kick Ret,Kick Ret Yds,Kick Ret Avg,Kick Ret TD
12529,Zamir Cobb,2003,SR,Temple,11,1,28,28,0
12530,Patrick Cobbs,2003,JR,North Texas,10,3,40,13.3,0
12531,Adam Cole,2003,JR,Air Force,11,1,9,9,0
12532,Chris Collins,2003,SR,Ole Miss,12,5,103,20.6,0
12533,Kyle Conerly,2003,JR,San Diego State,11,11,219,19.9,0
12534,Travis Cones,2003,JR,Louisiana,9,1,11,11,0
12535,Jhun Cook,2003,SO,UAB,11,13,247,19,0
12536,Dwight Counter,2003,SR,New Mexico,12,6,119,19.8,0
12537,Mike Cox,2003,SR,Arkansas State,12,8,149,18.6,0
12538,Billy Crawford,2003,JR,Baylor,4,1,5,5,0
12539,Clenton Crossley,2003,JR,South Florida,10,1,13,13,0
12540,Montiese Culton,2003,JR,Tulsa,11,2,37,18.5,0
12541,Clarence Cunningham,2003,JR,San Jose State,4,4,84,21,0
12542,Tim Dance,2003,SO,Buffalo,4,4,64,16,0
12543,Lane Danielsen,2003,SR,Iowa State,12,5,98,19.6,0
12544,Carey Davis,2003,SR,Illinois,9,2,21,10.5,0
12545,Chris Davis,2003,SO,Wake Forest,12,8,144,18,0
12546,Josh Davis,2003,SR,Nebraska,12,23,596,25.9,0
12547,Dave Dawson,2003,SO,Buffalo,12,28,578,20.6,0
12548,Ross Dickerson,2003,FR,Hawaii,7,17,408,24,1
12549,Horace Dodd,2003,SR,Boston College,12,5,51,10.2,0
12550,Kwane Doster,2003,SO,Vanderbilt,11,26,571,22,0
12551,John Doucette,2003,SO,Memphis,9,1,13,13,0
12552,Chris Douglas,2003,SR,Duke,12,5,93,18.6,0
12553,Terrence Dunbar,2003,SO,Arkansas State,6,11,196,17.8,0
12554,Biren Ealy,2003,SO,Arizona,11,3,36,12,0
12555,Chris Easley,2003,FR,Arkansas State,12,28,511,18.3,0
12556,Kyle Eckel,2003,JR,Navy,12,4,74,18.5,0
12557,Mike Espy,2003,SO,Ole Miss,12,1,24,24,0
12558,M.J. Estep,2003,SO,Connecticut,1,2,40,20,0
12559,Charles Estes,2003,JR,Louisiana-Monroe,11,36,988,27.4,1
12560,John Eubanks,2003,SO,Southern Mississippi,9,16,480,30,1
12561,Jasper Faulk,2003,FR,Southern Mississippi,7,8,155,19.4,0
12562,Shaun Feldeisen,2003,SR,Connecticut,12,1,0,0,0
12563,Jahmal Fenner,2003,JR,UTEP,10,20,506,25.3,0
12564,Makonnen Fenton,2003,SR,Temple,9,24,468,19.5,0
12565,Brian Fisher,2003,JR,South Florida,11,7,132,18.9,0
12566,Troy Fleming,2003,SR,Tennessee,12,2,50,25,0
12567,Tony Franklin,2003,SO,Virginia,9,13,336,25.8,0
12568,Marrio Fraser,2003,SO,Troy,6,3,67,22.3,0
12569,Charles Frederick,2003,JR,Washington,12,11,202,18.4,0
12570,Will Galusha,2003,FR,Rice,9,8,159,19.9,0
12571,Chris Gamble,2003,JR,Ohio State,11,5,93,18.6,0
12572,Damien Gary,2003,SR,Georgia,12,1,44,44,1
12573,Trestin George,2003,SO,San Jose State,8,18,429,23.8,1
12574,Nick Getter,2003,SR,Vanderbilt,6,2,4,2,0
12575,Fred Gibson,2003,JR,Georgia,9,2,31,15.5,0
12576,Nehemiah Glover,2003,JR,Texas Tech,12,10,160,16,0
12577,Greg Golden,2003,JR,North Carolina State,5,6,114,19,0
12578,Skyler Green,2003,SO,Louisiana State,12,6,133,22.2,0
12579,Trey Griffin,2003,JR,SMU,10,5,83,16.6,0
12580,Travis Griffith,2003,JR,Houston,2,2,10,5,0
12581,Tremel Guillory,2003,JR,Marshall,12,2,32,16,0
12582,Marcus Hairston,2003,JR,Marshall,1,1,10,10,0
12583,Maurice Hall,2003,JR,Ohio State,10,9,172,19.1,0
12584,Roy Hall,2003,SO,Ohio State,8,4,73,18.3,0
12585,Tramain Hall,2003,SO,North Carolina State,12,9,160,17.8,0
12586,E.B. Halsey,2003,,Illinois,9,16,378,23.6,0
12587,Derrick Hamilton,2003,JR,Clemson,12,11,380,34.5,1
12588,Brian Hampton,2003,FR,Navy,8,10,211,21.1,0
12589,Ronnie Hardiman,2003,SR,Nevada,1,1,25,25,0
12590,Wilbur Hargrove,2003,SO,Marshall,7,6,123,20.5,0
12591,Justin Harper,2003,SO,Central Michigan,12,33,646,19.6,0
12592,Anthony Harris,2003,SO,Southern Mississippi,12,4,40,10,0
12593,Ivan Harrison,2003,FR,Wyoming,11,5,126,25.2,0
12594,Ronald Hatcher,2003,JR,Vanderbilt,12,8,151,18.9,0
12595,Havili,2003,,Texas Tech,3,2,7,3.5,0
12596,Chris Hawkins,2003,FR,North Carolina State,5,1,12,12,0
12597,Jaren Hayes,2003,SO,Michigan State,11,3,41,13.7,0
12598,Devery Henderson,2003,SR,Louisiana State,12,13,286,22,0
12599,Keron Henry,2003,JR,Connecticut,11,1,2,2,0
12600,Noah Herron,2003,JR,Northwestern,12,2,26,13,0
12601,Hickmon,2003,,North Texas,1,1,18,18,0
12602,Eddie Hillery,2003,SR,Central Michigan,4,3,44,14.7,0
12603,Trey Hines,2003,FR,Navy,9,3,39,13,0
12604,Ed Hinkel,2003,SO,Iowa,6,2,53,26.5,0
12605,Ellis Hobbs III,2003,JR,Iowa State,5,6,111,18.5,0
12606,Ray Hudson,2003,JR,Alabama,12,10,202,20.2,0
12607,Darrell Hunter,2003,SO,Miami (OH),7,9,145,16.1,0
12608,Willie Idlette,2003,FR,Wake Forest,12,20,410,20.5,0
12609,Brandon Isaiah,2003,JR,Virginia,5,1,9,9,0
12610,Chad Jackson,2003,FR,Florida,2,1,19,19,0
12611,Cotra Jackson,2003,SR,North Carolina State,9,3,43,14.3,0
12612,Howard Jackson,2003,JR,UTEP,13,25,609,24.4,0
12613,Roderrick Jackson,2003,SR,Wyoming,2,2,32,16,0
12614,Terrence Jackson,2003,SR,Central Michigan,11,1,13,13,0
12615,Marcus James,2003,SR,Missouri,11,6,109,18.2,0
12616,Michael Jenkins,2003,SR,Ohio State,12,1,8,8,0
12617,Greg Jennings,2003,SO,Western Michigan,12,31,669,21.6,0
12618,Derrick Johnson,2003,JR,Washington,8,4,72,18,0
12619,Tony Johnson,2003,SR,Penn State,9,5,96,19.2,0
12620,Adam Jones,2003,SO,West Virginia,12,30,805,26.8,1
12621,Nathan Jones,2003,SR,Rutgers,8,19,489,25.7,1
12622,Sean Jones,2003,JR,Georgia,6,1,41,41,0
12623,Terrell Jordan,2003,SO,Northwestern,11,6,140,23.3,0
12624,Chris Kelley,2003,JR,Memphis,9,9,156,17.3,0
12625,Jacobe Kendrick,2003,,Air Force,4,3,47,15.7,0
12626,Kelvin Kight,2003,SR,Florida,12,5,138,27.6,0
12627,Anthony Kiner,2003,SR,Western Michigan,7,1,12,12,0
12628,Korey Kirkpatrick,2003,SR,Miami (OH),2,1,31,31,0
12629,Kody Kraus,2003,SR,Idaho,2,1,11,11,0
12630,Jason Lamers,2003,FR,Minnesota,2,1,3,3,0
12631,Senterrio Landrum,2003,JR,Duke,12,25,709,28.4,0
12632,Corey Larkins,2003,JR,Tennessee,10,17,341,20.1,0
12633,Kenan Lawhorne,2003,SR,Central Michigan,12,1,3,3,0
12634,Aaron Leeper,2003,SO,Buffalo,12,22,397,18,0
12635,Jeremy Lesueur,2003,SR,Michigan,6,8,165,20.6,0
12636,Keith Lewis,2003,SR,Oregon,6,1,22,22,0
12637,Randell Lewis,2003,SR,Nevada,3,5,75,15,0
12638,Reggie Lewis,2003,FR,Florida,3,1,14,14,0
12639,Spencer Lewis,2003,SO,Central Michigan,8,5,40,8,0
12640,Thomas Lott,2003,SO,Rice,11,7,102,14.6,0
12641,Johnnie Mack,2003,JR,Texas Tech,12,22,546,24.8,0
12642,Roderick Maples,2003,JR,Michigan State,3,1,15,15,0
12643,Laurence Maroney,2003,FR,Minnesota,12,15,384,25.6,1
12644,Mike Mason,2003,FR,North Carolina,12,25,651,26,1
12645,Casey Mauch,2003,FR,UTEP,8,1,0,0,0
12646,Anthony McClellan,2003,JR,Illinois,4,1,0,0,0
12647,Ronald McClendon,2003,SR,Ole Miss,8,18,454,25.2,0
12648,Chad McCullar,2003,SO,Houston,12,2,33,16.5,0
12649,Dell McGee,2003,JR,Nevada,7,9,175,19.4,0
12650,Ryan McGuffey,2003,SR,Wyoming,12,1,15,15,0
12651,Norval McKenzie,2003,JR,Vanderbilt,12,4,45,11.3,0
12652,Joe Merritt,2003,FR,Louisiana-Monroe,5,9,215,23.9,0
12653,Alec Messerall,2003,JR,Air Force,11,13,272,20.9,0
12654,Brandon Middleton,2003,SR,Houston,12,7,171,24.4,0
12655,Justin Miller,2003,SO,Clemson,11,17,417,24.5,0
12656,Matt Miller,2003,JR,Idaho,9,23,503,21.9,0
12657,B.J. Mitchell,2003,SO,Nevada,9,1,10,10,0
12658,Shridonya Mitchell,2003,SR,Missouri,9,21,503,24,0
12659,Dontrell Moore,2003,SO,New Mexico,12,2,27,13.5,0
12660,Kevin Moore,2003,SO,North Texas,11,8,224,28,0
12661,Sammy Moore,2003,SR,Washington State,12,28,656,23.4,1
12662,Steven Moore,2003,SR,Oregon,8,1,12,12,0
12663,Travin Moore,2003,JR,Louisiana-Monroe,1,1,5,5,0
12664,Jermaine Moreira,2003,FR,Kansas State,9,3,60,20,0
12665,Vernand Morency,2003,FR,Oklahoma State,11,10,224,22.4,0
12666,Tres Moses,2003,JR,Rutgers,11,12,185,15.4,0
12667,Jarvis Murchison,2003,SO,Louisiana,4,5,91,18.2,0
12668,Terrence Murphy,2003,JR,Texas A&M,12,23,626,27.2,0
12669,Syvelle Newton,2003,FR,South Carolina,11,3,60,20,0
12670,Jerious Norwood,2003,SO,Mississippi State,12,1,17,17,0
12671,Ramon Ochoa,2003,SR,Iowa,12,18,396,22,0
12672,Brandon Owens,2003,FR,Minnesota,1,1,20,20,0
12673,Chad Owens,2003,JR,Hawaii,11,1,25,25,0
12674,Uril Parrish,2003,SO,Tulsa,9,19,453,23.8,0
12675,Alvin Pearman,2003,JR,Virginia,12,5,102,20.4,0
12676,Vashon Pearson,2003,SO,Ole Miss,11,3,77,25.7,0
12677,Bryan Penley,2003,SR,New Mexico,5,1,9,9,0
12678,Antonio Perkins,2003,JR,Oklahoma,12,8,112,14,0
12679,Justin Phinisee,2003,SO,Oregon,10,15,356,23.7,0
12680,Chris Pittman,2003,SR,Colorado State,12,1,22,22,0
12681,Roshawn Pope,2003,SO,Houston,9,21,450,21.4,0
12682,Jamil Porter,2003,JR,Temple,12,22,560,25.5,0
12683,Johnny Quinn,2003,SO,North Texas,12,4,54,13.5,0
12684,Robert Quiroga,2003,SR,Baylor,12,14,440,31.4,2
12685,Jejuan Rankins,2003,SO,Oklahoma,12,9,188,20.9,0
12686,J.R. Reed,2003,SR,South Florida,11,18,570,31.7,1
12687,Fred Reid,2003,JR,Mississippi State,12,25,577,23.1,1
12688,Lamont Reid,2003,JR,North Carolina State,8,14,275,19.6,0
12689,Willie Reid,2003,SO,Florida State,11,3,80,26.7,0
12690,Pierre Rembert,2003,SO,Michigan,6,1,14,14,0
12691,Andrew Richardson,2003,SO,Penn State,2,2,9,4.5,0
12692,Eric Richardson,2003,SR,Tulsa,12,8,226,28.3,0
12693,Gerald Riggs Jr.,2003,SO,Tennessee,7,5,104,20.8,0
12694,Courtney Roby,2003,JR,Indiana,11,10,193,19.3,0
12695,Chris Royal,2003,SO,Marshall,7,7,131,18.7,0
12696,Marcus Rucker,2003,FR,Rice,11,3,50,16.7,0
12697,Matt Rushbrook,2003,JR,SMU,8,1,54,54,0
12698,Fred Russell,2003,SR,Iowa,12,3,104,34.7,0
12699,Jonas Rutledge,2003,SR,SMU,12,29,782,27,0
12700,Toris Rutledge,2003,SO,Troy,8,16,333,20.8,0
12701,Jason Samples,2003,JR,Troy,12,2,10,5,0
12702,Bill Sampy,2003,JR,Louisiana,12,25,467,18.7,0
12703,Joe Schieffer,2003,SR,Air Force,12,2,12,6,0
12704,Matt Schirmer,2003,JR,Houston,10,1,20,20,0
12705,Marcus Schnoor,2003,SO,Iowa,8,5,89,17.8,0
12706,Jason Schule,2003,SO,Louisiana-Monroe,11,1,9,9,0
12707,Adam Seery,2003,SR,Washington,6,1,4,4,0
12708,Jerry Seymour,2003,FR,Central Michigan,9,16,330,20.6,0
12709,Agim Shabaj,2003,SO,Michigan State,12,1,17,17,0
12710,Ryan Shaw,2003,JR,Oregon,7,5,104,20.8,0
12711,Dwayne Smith,2003,SO,Wisconsin,12,1,0,0,0
12712,Floyd Smith,2003,JR,Louisiana-Monroe,11,5,52,10.4,0
12713,Jonathan Smith,2003,SR,Washington State,12,6,109,18.2,0
12714,Tre Smith,2003,SO,Auburn,11,8,138,17.3,0
12715,Troy Smith,2003,SO,Ohio State,6,5,83,16.6,0
12716,Travis Smothers,2003,,Louisiana,12,2,5,2.5,0
12717,Jason Southall,2003,SR,UAB,12,22,440,20,0
12718,Stephen Spach,2003,JR,Fresno State,8,2,8,4,0
12719,Jerome Stegall,2003,JR,Arkansas State,12,5,91,18.2,0
12720,Wayne Stein,2003,SR,Louisiana,10,4,39,9.8,0
12721,Syndric Steptoe,2003,FR,Arizona,12,28,480,17.1,0
12722,Bryant Stewart,2003,JR,Troy,11,2,23,11.5,0
12723,Torri Stuckey,2003,SR,Northwestern,3,1,8,8,0
12724,Demetris Summers,2003,FR,South Carolina,11,1,25,25,0
12725,Carl Tabb,2003,SO,Michigan,8,5,79,15.8,0
12726,Jamaar Taylor,2003,SR,Texas A&M,5,4,70,17.5,0
12727,Art Thomas,2003,SR,Virginia,6,1,10,10,0
12728,Terrence Thomas,2003,JR,Texas A&M,8,5,78,15.6,0
12729,Cedric Thompson,2003,SR,Idaho,8,7,158,22.6,0
12730,J.T. Thompson,2003,SR,Baylor,7,3,25,8.3,0
12731,Skyler Thornton,2003,FR,Florida,4,1,8,8,0
12732,Craphonso Thorpe,2003,JR,Florida State,11,2,62,31,0
12733,Jason Tomlinson,2003,FR,Navy,11,2,9,4.5,0
12734,Nick Turner,2003,SO,Mississippi State,12,24,565,23.5,0
12735,Jason Van,2003,JR,San Diego State,9,9,162,18,0
12736,Morris Virgil,2003,JR,Illinois,6,3,68,22.7,0
12737,Michael Waddell,2003,SR,North Carolina,9,15,475,31.7,1
12738,Lawrence Wade,2003,JR,Temple,4,5,124,24.8,0
12739,Tyrone Walker,2003,JR,Western Michigan,8,15,301,20.1,0
12740,Matt Ward,2003,SO,Air Force,12,1,17,17,0
12741,Leon Washington,2003,SO,Florida State,8,6,172,28.7,0
12742,Marquis Weeks,2003,JR,Virginia,7,7,147,21,0
12743,John West,2003,SR,Hawaii,13,18,424,23.6,0
12744,Quentin White,2003,SO,Minnesota,2,3,35,11.7,0
12745,Terrence Whitehead,2003,SO,Oregon,11,6,133,22.2,0
12746,Brandon Williams,2003,SO,Wisconsin,12,24,527,22,0
12747,Carnell Williams,2003,JR,Auburn,12,12,249,20.8,0
12748,Darrent Williams,2003,JR,Oklahoma State,9,4,83,20.8,0
12749,DeAngelo Williams,2003,SO,Memphis,11,13,299,23,0
12750,Jason Williams,2003,SO,Connecticut,10,10,239,23.9,0
12751,Reggie Williams,2003,JR,Washington,12,2,31,15.5,0
12752,Shaud Williams,2003,SR,Alabama,13,3,63,21,0
12753,Troy Williamson,2003,SO,South Carolina,12,14,268,19.1,0
12754,Ricky Wilson,2003,FR,Houston,9,20,516,25.8,1
12755,Jason Wright,2003,SR,Northwestern,12,7,144,20.6,0
12756,Justin Wyatt,2003,SO,USC,6,3,41,13.7,0
12757,Dexter Wynn,2003,SR,Colorado State,11,22,635,28.9,0
12758,Lance Young,2003,SR,Iowa State,12,19,408,21.5,0
12759,Quinton Broussard,2003,SO,Toledo,8,1,15,15,0
12760,Andrew Clarke,2003,JR,Toledo,12,2,32,16,0
12761,Trinity Dawson,2003,SO,Toledo,12,1,10,10,0
12762,Dominique Dorsey,2003,JR,Nevada-Las Vegas,12,18,351,19.5,0
12763,Andrew Faga,2003,SR,Nevada-Las Vegas,3,1,12,12,0
12764,Alvin Marshall,2003,JR,Nevada-Las Vegas,2,2,35,17.5,0
12765,Astin Martin,2003,SO,Toledo,12,5,91,18.2,0
12766,Lance Moore,2003,JR,Toledo,12,21,456,21.7,0
12767,Steve Odom,2003,FR,Toledo,12,1,23,23,0
12768,David Alston,2003,SR,Kent State,5,9,225,25,0
12769,Dan Basch,2003,JR,Akron,12,2,9,4.5,0
12770,Larry Bostic,2003,SO,Ball State,12,28,565,20.2,0
12771,Reynaldo Brathwaite,2003,JR,Brigham Young,10,3,58,19.3,0
12772,Nathan Burton,2003,JR,Georgia Tech,2,1,0,0,0
12773,Dion Byrum,2003,SO,Ohio,9,11,219,19.9,0
12774,Matt Cherry,2003,SR,Akron,12,6,151,25.2,0
12775,David Christensen,2003,JR,Brigham Young,6,4,84,21,0
12776,Cole Clasen,2003,JR,Oregon State,12,1,14,14,0
12777,Ryan Cole,2003,SO,Oregon State,7,1,20,20,0
12778,Kenny Coleman,2003,SR,Utah State,12,1,21,21,0
12779,Ralph Davis,2003,SR,Louisiana Tech,4,1,15,15,0
12780,Shannon Davis,2003,JR,Kent State,8,1,0,0,0
12781,Jerome Dennis,2003,JR,Utah State,3,11,253,23,0
12782,Darrell Dowery,2003,JR,Kent State,12,3,93,31,0
12783,Jon Drager,2003,FR,Kent State,11,14,282,20.1,0
12784,Randee Drew,2003,SR,Northern Illinois,11,27,581,21.5,0
12785,Tim Euhus,2003,SR,Oregon State,12,1,3,3,0
12786,David Fiefia,2003,SR,Utah State,12,11,218,19.8,0
12787,Erick Franklin,2003,SR,Louisiana Tech,8,2,38,19,0
12788,Mark Franklin,2003,JR,Ball State,6,2,31,15.5,0
12789,Jamie Goodwin,2003,SO,Akron,12,37,853,23.1,1
12790,Eugene Gross,2003,FR,Middle Tennessee State,12,26,467,18,0
12791,Latrez Harrison,2003,SR,Maryland,12,2,45,22.5,0
12792,Devin Hester,2003,FR,Miami (FL),7,15,454,30.3,1
12793,Raymond Hicks,2003,,Utah State,8,1,23,23,0
12794,Quadtrine Hill,2003,SO,Miami (FL),8,1,11,11,0
12795,Domenik Hixon,2003,SO,Akron,7,1,17,17,0
12796,Johnathan Holland,2003,FR,Louisiana Tech,5,4,76,19,0
12797,Ray Huston,2003,JR,Ohio,11,5,99,19.8,0
12798,Craig Jarrett,2003,SR,Bowling Green State,5,1,1,1,0
12799,Darnell Jenkins,2003,FR,Miami (FL),9,10,202,20.2,0
12800,B.J. Lane,2003,SO,Bowling Green State,11,3,67,22.3,0
12801,Mike Liti,2003,FR,Utah,8,1,25,25,0
12802,Pat Loney,2003,JR,Oregon State,4,2,5,2.5,0
12803,Cole Magner,2003,JR,Bowling Green State,12,13,232,17.8,0
12804,Terrill Mayberry,2003,SO,Bowling Green State,1,1,15,15,0
12805,Scott Mayle,2003,FR,Ohio,12,12,274,22.8,0
12806,Rickey McKenzie,2003,SR,Akron,7,1,4,4,0
12807,Bo Nagahi,2003,JR,Utah,9,20,511,25.6,0
12808,Eric Newman,2003,SO,Louisiana Tech,10,31,732,23.6,0
12809,Charles Newton,2003,JR,Kent State,9,2,13,6.5,0
12810,Chris Norwood,2003,SR,Louisiana Tech,11,15,293,19.5,0
12811,Roscoe Parrish,2003,SO,Miami (FL),10,1,18,18,0
12812,Rich Parson,2003,JR,Maryland,10,1,19,19,0
12813,Shawn Piper,2003,SR,Louisiana Tech,12,1,0,0,0
12814,Dante Ridgeway,2003,SO,Ball State,12,4,51,12.8,0
12815,Trumaine Riley,2003,FR,Eastern Michigan,11,41,770,18.8,0
12816,Chris Roberson,2003,JR,Eastern Michigan,12,7,118,16.9,0
12817,Brad Salyer,2003,FR,Ball State,6,2,27,13.5,0
12818,Morgan Scalley,2003,JR,Utah,7,3,164,54.7,0
12819,Kenny Scott,2003,FR,Georgia Tech,12,33,721,21.8,0
12820,Dan Sheldon,2003,JR,Northern Illinois,4,1,16,16,0
12821,Jonathan Smith,2003,SR,Georgia Tech,12,1,22,22,0
12822,Nick Sparks,2003,SR,Akron,12,1,0,0,0
12823,Jason Stephens,2003,FR,Utah State,7,1,0,0,0
12824,Sean Taylor,2003,JR,Miami (FL),11,3,86,28.7,0
12825,Michael Turner,2003,SR,Northern Illinois,12,3,58,19.3,0
12826,Jo Jo Walker,2003,SO,Maryland,9,6,135,22.5,0
12827,Aric Williams,2003,JR,Oregon State,6,3,29,9.7,0
12828,Matt Wiser,2003,SO,Utah State,1,2,28,14,0
12829,Dwight Wright,2003,JR,Oregon State,12,14,216,15.4,0
12830,Kerry Wright,2003,JR,Middle Tennessee State,12,9,130,14.4,0
12831,James Bethea,2003,SR,California,12,31,612,19.7,0
12832,Daymeion Hughes,2003,FR,California,3,1,17,17,0
12833,Danny Morris,2003,SR,Kansas State,10,4,90,22.5,0
12834,Darren Sproles,2003,JR,Kansas State,13,7,217,31,0
12835,Kendrick Starling,2003,SR,San Jose State,10,20,562,28.1,0
12836,Mikel Resnick,2002,SO,Army,1,1,14,14,0
12837,Chris Wade,2002,JR,Navy,1,1,1,1,0
12838,Willie Sherman,2002,JR,Ohio,1,1,12,12,0
12839,Terrence Belvin,2002,SR,Temple,1,1,17,17,0
12840,Devon Davis,2002,JR,Texas Christian,1,1,12,12,0
12841,J.T. Haskins,2002,SO,Louisville,1,1,7,7,0
12842,Dave Hilderbrand,2002,SO,Illinois,1,1,2,2,0
12843,Marvin Mitchell,2002,FR,Tennessee,1,1,3,3,0
12844,Justin Parrish,2002,FR,Kent State,1,1,12,12,0
12845,Tomas Rodriguez,2002,FR,Kent State,1,1,9,9,0
12846,Michael Smith,2002,JR,San Jose State,1,1,0,0,0
12847,Will Stanley,2002,JR,Miami (OH),1,1,0,0,0
12848,Cheron Thompson,2002,FR,Vanderbilt,1,1,25,25,0
12849,Keyvon Barbee,2002,SO,Eastern Michigan,1,1,11,11,0
12850,T.C. Cosby,2002,JR,Penn State,1,1,16,16,0
12851,Billy Ford,2002,SR,SMU,1,1,17,17,0
12852,Justin Gatten,2002,SR,Kent State,1,1,6,6,0
12853,Roderick Maples,2002,SO,Michigan State,2,5,100,20,0
12854,Scott McClintock,2002,FR,Michigan,1,1,4,4,0
12855,Nick Melcher,2002,SO,Western Michigan,1,1,11,11,0
12856,Russ Owens,2002,JR,Cincinnati,1,1,10,10,0
12857,Scott Paxson,2002,,Penn State,1,1,0,0,0
12858,Justin Phinisee,2002,FR,Oregon,2,6,194,32.3,0
12859,Jejuan Rankins,2002,FR,Oklahoma,1,1,17,17,0
12860,Joey Trappey,2002,FR,Louisiana-Monroe,1,1,4,4,0
12861,Jack Tucker,2002,SR,Ohio State,1,1,0,0,0
12862,Monquiz Wedlow,2002,JR,Michigan State,1,1,12,12,0
12863,Marcus Johnson,2002,FR,Miami (OH),1,1,0,0,0
12864,Andy Alleman,2002,FR,Pittsburgh,1,1,4,4,0
12865,Troy Bennett,2002,JR,Temple,1,1,4,4,0
12866,Brandon Catenese,2002,JR,Oregon State,2,4,99,24.8,0
12867,Dwight Ellick,2002,SO,Notre Dame,1,1,7,7,0
12868,Eddie Hillery,2002,JR,Central Michigan,1,1,20,20,0
12869,Darcy Johnson,2002,FR,UCF,2,1,22,22,0
12870,Archie McDaniel,2002,FR,Texas A&M,1,1,4,4,0
12871,Cody Thibodeaux,2002,SO,Houston,1,1,11,11,0
12872,Laroni Gallishaw,2002,SO,Louisville,3,3,34,11.3,0
12873,Jeremy Bohannon,2002,SO,Washington State,1,1,19,19,0
12874,Billy Crawford,2002,SO,Baylor,1,2,5,2.5,0
12875,Dee Durham,2002,FR,Auburn,1,2,28,14,0
12876,Orlando Gooden,2002,FR,Missouri,2,1,15,15,0
12877,Cliff Harrell,2002,FR,Clemson,2,1,9,9,0
12878,Clark Lea,2002,JR,Vanderbilt,2,2,35,17.5,0
12879,Jason Martin,2002,FR,Arizona,2,3,29,9.7,0
12880,Mark Miller,2002,SO,Temple,1,1,9,9,0
12881,Garrett Morrison,2002,SO,Marshall,1,1,8,8,0
12882,Lorenzo Parker,2002,SO,Vanderbilt,4,12,202,16.8,0
12883,Matt Rushbrook,2002,SO,SMU,2,2,64,32,0
12884,Kealan Smith,2002,JR,Washington State,4,6,117,19.5,0
12885,Elmore Wonsley,2002,SR,Mississippi State,2,1,6,6,0
12886,Chad Andrus,2002,FR,Texas Christian,2,1,6,6,0
12887,Marcell Allmond,2002,JR,USC,4,5,99,19.8,0
12888,Lucas Bowen,2002,SO,Kent State,2,1,6,6,0
12889,Kyle Brown,2002,FR,Michigan State,4,9,195,21.7,0
12890,Eric Carpenter,2002,SO,Temple,1,1,6,6,0
12891,Desmond Davis,2002,SR,Utah,1,1,25,25,0
12892,Gary Heaggans,2002,JR,Kansas,2,5,88,17.6,0
12893,J.D. Hearn,2002,FR,UTEP,1,1,8,8,0
12894,Derrick Ming,2002,FR,Missouri,1,1,10,10,0
12895,Josh Minkins,2002,JR,Louisville,3,2,18,9,0
12896,Matt Molina,2002,JR,Arizona,2,1,5,5,0
12897,Travis Samuel,2002,FR,New Mexico State,1,1,6,6,0
12898,Brian Stann,2002,SR,Navy,1,1,4,4,0
12899,David Adamo,2002,SO,Fresno State,2,1,8,8,0
12900,Garrett McIntyre,2002,,Fresno State,1,2,28,14,0
12901,Mahlon Carey,2002,FR,North Carolina,6,5,73,14.6,0
12902,Cler,2002,,San Jose State,1,1,0,0,0
12903,Antonio Crow,2002,JR,Louisiana Tech,2,1,13,13,0
12904,Quan Domineck,2002,SO,Middle Tennessee State,2,1,0,0,0
12905,Gabriel Fulbright,2002,FR,New Mexico,3,3,28,9.3,0
12906,Jonathon Jackerson,2002,SO,Louisville,3,1,3,3,0
12907,Freddy Keiaho,2002,FR,San Diego State,6,15,334,22.3,0
12908,Justin Laforgia,2002,FR,Cincinnati,2,2,3,1.5,0
12909,Lagarian,2002,,Eastern Michigan,1,2,44,22,0
12910,Graham Lasee,2002,FR,Washington,1,1,9,9,0
12911,Terry McClowry,2002,JR,Connecticut,1,1,11,11,0
12912,Stan Norfleet,2002,JR,Virginia,1,1,1,1,0
12913,Janssen Patton,2002,JR,Bowling Green State,4,2,49,24.5,0
12914,D.J. Renteria,2002,JR,New Mexico,2,1,14,14,0
12915,Dahnel Singfield,2002,SR,Buffalo,2,4,61,15.3,0
12916,Anthony Turner,2002,JR,Western Michigan,5,8,123,15.4,0
12917,Brandon Wells,2002,FR,Kent State,2,4,51,12.8,0
12918,Michael Woods,2002,JR,Middle Tennessee State,2,1,1,1,0
12919,Oscar Alcantara,2002,SR,Marshall,2,1,23,23,0
12920,Calvin Carlyle,2002,SR,Oregon State,2,3,72,24,0
12921,David Crockett,2002,SR,New Mexico,1,1,0,0,0
12922,Ikaika Curnan,2002,FR,Hawaii,1,1,8,8,0
12923,Handy,2002,,Nevada,2,9,202,22.4,0
12924,Justin Haydock,2002,SO,Kentucky,3,3,52,17.3,0
12925,Lee Marks,2002,FR,Boise State,1,1,0,0,0
12926,Joe Odom,2002,SR,Purdue,1,1,1,1,0
12927,Roshawn Pope,2002,FR,Houston,7,24,501,20.9,0
12928,Chad Rice,2002,SO,Duke,1,1,7,7,0
12929,Chris Royal,2002,FR,Marshall,4,5,67,13.4,0
12930,Mike Sehzue,2002,SR,Army,1,1,6,6,0
12931,Antonio Watson,2002,JR,Indiana,2,3,66,22,0
12932,Kyle Wilson,2002,JR,Brigham Young,3,1,19,19,0
12933,Dennis Burke,2002,FR,Middle Tennessee State,2,2,13,6.5,0
12934,Ryan Clifford,2002,JR,Nevada-Las Vegas,1,2,7,3.5,0
12935,Josh Golden,2002,,Arizona State,4,6,124,20.7,0
12936,Gonzie Gray,2002,SO,South Carolina,3,3,49,16.3,0
